基金代码,净值,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,成立时间距今天数,基金公司_基金公司1,基金公司_基金公司10,基金公司_基金公司11,基金公司_基金公司12,基金公司_基金公司13,基金公司_基金公司14,基金公司_基金公司15,基金公司_基金公司16,基金公司_基金公司17,基金公司_基金公司18,基金公司_基金公司19,基金公司_基金公司2,基金公司_基金公司20,基金公司_基金公司21,基金公司_基金公司22,基金公司_基金公司24,基金公司_基金公司25,基金公司_基金公司26,基金公司_基金公司27,基金公司_基金公司28,基金公司_基金公司29,基金公司_基金公司3,基金公司_基金公司30,基金公司_基金公司31,基金公司_基金公司32,基金公司_基金公司33,基金公司_基金公司34,基金公司_基金公司35,基金公司_基金公司36,基金公司_基金公司37,基金公司_基金公司38,基金公司_基金公司39,基金公司_基金公司4,基金公司_基金公司40,基金公司_基金公司41,基金公司_基金公司42,基金公司_基金公司43,基金公司_基金公司44,基金公司_基金公司45,基金公司_基金公司46,基金公司_基金公司47,基金公司_基金公司48,基金公司_基金公司49,基金公司_基金公司5,基金公司_基金公司50,基金公司_基金公司51,基金公司_基金公司52,基金公司_基金公司53,基金公司_基金公司54,基金公司_基金公司56,基金公司_基金公司57,基金公司_基金公司58,基金公司_基金公司59,基金公司_基金公司6,基金公司_基金公司60,基金公司_基金公司7,基金公司_基金公司8,基金公司_基金公司9
J0049,1.3419355158241175,-1.2248949755519936,1.405440395126959,-1.3872690883759726,-0.007754268203079089,1.391771217336428,-1.1960633090740032,-0.03723620821979839,-1.6345088679741921,0.2975308222082789,0.34655055692846,0.05455784419826895,0.13003660243672877,0.017538279469713397,1.5313722856828007,-1.248972803204998,-1.1996912247668776,-0.00295270584824461,1.4355630087220173,-0.4065788031107276,0.11824453946360323,1.0240462643499602,-0.381577233588108,1.5991040531646474,0.005076796248721601,1.2845529108613774,0.5291455572700895,-1.2152251916725865,0.5238894655735673,0.6063142364095193,-1.1307606364311407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0050,1.6717591494695414,-1.2248949755519936,0.7122515442628607,0.9455825176374343,0.9227579161663984,-1.4133490656672252,-1.1158748420945013,-1.2784431488797527,0.5871536710198553,0.2975308222082789,0.714611989805085,0.5194140231065237,-0.5800785005389647,-1.115653301564697,-0.8793773514641382,-0.05638482741636264,1.2128505435028942,-0.29822329067271186,0.3537521506044458,0.08924900556089126,0.41469310751253635,1.173662027056026,1.8084907737608558,-0.24884576634077957,0.005076796248721601,-0.7436885273407976,1.302750173162033,-0.7839119027027244,0.3791852855041611,-1.1195709100372004,-0.8255056525749446,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0051,0.562552343146393,-1.2248949755519936,-1.5406122210454583,-0.14308156516882228,0.9227579161663984,-0.550235132435332,0.5658957789230705,-0.03723620821979839,0.5871536710198553,0.9587104271155652,0.08917202906069549,0.7768823234924447,-1.386459581795318,-1.5682092938796475,0.6503397538282879,-0.03226554088929667,0.9935285645692786,-0.00295270584824461,0.5701143222279601,-0.7371306755584736,0.0020086350491835283,-0.3025172175347319,1.4715572341687075,0.35769351567604196,0.005076796248721601,-0.518328367540556,0.6838664804484782,-0.9995685471876554,0.6645885901246393,1.1823785021804234,-1.0471291340047855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0052,1.2689362272359588,-1.2248949755519936,0.5389543315468363,-1.076222207574185,0.6125871880432392,1.391771217336428,0.6165298971755456,1.203970732440156,-0.04760705440701542,1.2893002295692082,-0.005596632344068305,1.3322459255894143,-0.27614650353709175,-1.5681725334337537,1.6583804798430821,0.22338264158493373,-1.4190132037004932,0.2923178789762227,-0.7280587075131256,1.7420083677996208,0.5438398862630154,-1.3793096798122808,0.9661569247804851,-0.8371061819812108,1.0204360459930635,0.157752111860169,-1.0180636745137979,-0.3525986137328622,1.402779879674986,-0.885163918251585,2.2939493879281003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0053,0.470171430477569,-0.012127673025267008,0.5389543315468363,-1.076222207574185,1.2329286442895575,-0.550235132435332,0.7279413816415267,-0.03723620821979839,-0.6823677798338861,-1.6860079925135798,0.13867999104119072,0.482880423815615,-0.3732244387693858,-0.3244116204941587,0.43703719158192783,-0.9270546936855177,-0.10308133009879948,0.8828590486251572,0.5701143222279601,0.08924900556089126,0.2741559230998695,0.25056150096578056,-1.2239110825684787,0.37624478410214035,1.0204360459930635,-0.7436885273407976,-1.0180636745137979,-1.6465384806424486,-0.7519178337062953,-0.23113413616617584,0.7760376188897553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0054,0.38034487457506333,-1.2248949755519936,-1.0207205828973847,-0.45412844597060986,0.6125871880432392,-0.7660136157433053,-0.44507147965152866,-0.03723620821979839,-1.6345088679741921,0.2975308222082789,1.86101587604234,-0.13483844887976806,0.833232315559544,-1.6750337157876394,-0.9779918312548433,-0.6602393418184678,-0.10308133009879948,1.4734002182740917,-0.5116965358896113,-0.0760269306629817,0.035932392714251526,1.5065240018189316,1.6400240039647818,-1.0249650566577158,0.005076796248721601,-0.9690486871410392,1.4574710963404218,0.510027964206862,-1.3787693976387694,-0.5690785741254363,-0.9969502325489724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0055,2.3798735195141645,-1.2248949755519936,0.19235990611478715,-1.6983159691777603,-0.9382664525725566,1.391771217336428,-0.7348234866461767,-1.2784431488797527,-0.9997481425473215,0.9587104271155652,1.518614562876646,-0.5993116571292432,1.2020478680734448,-0.1108368320749826,0.476123830910157,0.7647037736977779,-0.980369245833262,1.1781296334496245,-1.3771452223836684,1.080904622904129,0.26402285831283684,-0.8935322603311372,0.29228984559618854,-0.38078935191705177,-0.5026028286234493,1.2845529108613774,0.06498278773492326,0.07871467523699989,0.06592630595068191,0.8953475949034947,-0.6247900467516924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0056,-1.6134156965573792,-1.2248949755519936,-0.6741261574653356,0.1679653156329653,0.6125871880432392,0.09710031748858804,0.8941128055459667,-1.2784431488797527,-0.36498741712045074,0.2975308222082789,0.16651176710259777,1.1589108268398065,-0.9806101234413962,1.5122792896980517,-0.7257243103132194,0.7326216388221167,-0.3224033090324151,-0.29822329067271186,1.0028386654749886,0.2545249417847642,1.388357524546482,0.23047557395663668,-0.5500440033841821,-1.3814002122427422,1.0204360459930635,0.157752111860169,-1.3275055208705753,1.3726545421465863,-0.7751245776577443,0.6918973427626254,-0.2526298609544122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0057,1.0299059709479104,-0.012127673025267008,1.0588459696949097,-1.2317456479750788,-1.558607908818875,0.09710031748858804,0.011785022317629979,-0.03723620821979839,0.5871536710198553,0.6281206246619221,0.5822258219438158,0.36008271425528515,0.6156048620326596,1.3181539495261667,-0.19317301257159283,0.6305661114455058,0.11624064883481613,1.1781296334496245,-1.3771452223836684,0.2545249417847642,0.011963310880402563,1.4292559813233041,-0.8869775429763305,1.2297558036529668,-1.5179620783677912,0.157752111860169,1.302750173162033,0.7256846086917931,-1.3224944969450476,1.4537166606634626,0.6882245413420824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0058,1.1515512090510633,-1.2248949755519936,0.5389543315468363,0.1679653156329653,0.3024164599200801,-1.4133490656672252,1.2535201086173051,-1.2784431488797527,0.5871536710198553,-0.6942385851526505,0.48418387486800407,1.219098902345553,1.271180102599955,0.9684711994392361,1.198346944932915,0.44492495226439904,-0.10308133009879948,0.58758846380069,1.6519251803455315,1.080904622904129,0.6300936783197874,0.8724694931291134,-0.21311046379203388,0.03682795161793311,1.0204360459930635,-0.9690486871410392,1.6121920195188106,1.3726545421465863,-0.6223546428643411,-1.72434508838114,-0.8213240774536268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0059,-1.9898946909882926,-0.012127673025267008,-1.3673150083294336,1.5676762792410095,1.2329286442895575,-1.4133490656672252,0.5373576375149678,1.203970732440156,-0.36498741712045074,-1.0248283876062936,2.022873457636553,-1.0935977191587003,0.20430962238454434,-1.6367270763940964,1.4800140089309597,1.5542065111430972,0.5548846067020474,1.4734002182740917,1.4355630087220173,-1.5635103566778383,0.5370250220070462,0.803351469592571,1.4715572341687075,1.3756387079831853,-0.5026028286234493,0.157752111860169,-1.1727845976921867,0.07871467523699989,-1.4630236758698638,-0.38439578039439953,-0.02682480440325348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0060,-0.7675362326814335,1.2006396295014596,1.405440395126959,0.7900590772365405,1.5430993724127167,1.391771217336428,1.4661705676255803,-0.03723620821979839,1.221914396446726,1.6198900320228515,-1.253576673701312,-0.5429021062739349,1.5201952453460168,-0.2417604434856738,0.5500124787778817,-0.6688994767617258,1.6514945013701254,-0.8887644603216465,0.13738997898093153,-1.3982344204539654,-0.41699309924508865,0.8304227411968719,0.6292233851883369,1.2851090690580278,-1.0102824534956203,0.8338325912608939,0.6838664804484782,0.9413412531767241,0.8831776519997903,0.9662134064234139,-0.17317993364937487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
J0061,-0.813583797744596,1.2006396295014596,0.0190626933987626,1.2566293984392218,-0.3179249963262383,-0.9817920990512786,1.3158984026638152,-1.2784431488797527,1.5392947591601613,-1.6860079925135798,1.2826389106715848,0.2708683326420188,-0.5301883711018488,-0.6242477057931523,-0.2978723513030505,0.6226307730100152,0.774206585635663,1.1781296334496245,-1.5935073940071827,1.080904622904129,0.547426098836417,-1.0346005006581867,-0.21311046379203388,-0.09419033906879987,0.005076796248721601,-0.2929682077403143,-0.39917998180024294,0.510027964206862,1.0300335726468555,-0.9577662945284721,-0.29026403704627196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0062,0.22514348507037554,-1.2248949755519936,0.3656571188308117,-1.5427925287768665,0.6125871880432392,-0.9817920990512786,-1.0401027748983953,1.203970732440156,0.5871536710198553,-0.3636487826990073,-0.22441512909239586,-0.23562744258165697,-0.5744270421430469,-1.8100461464814337,1.7014793828808583,0.028525998536613233,-1.4190132037004932,-0.5934938754971791,-0.29533436426609705,1.5767324315757478,0.7367069577512985,1.3740790041075202,1.1346236945765593,1.9854269135751619,-1.0102824534956203,-1.4197690067415225,-1.482226444048964,1.1569978976616553,-1.5901201916722998,2.265512783625838,1.3572765607529231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0063,-0.9215105688439297,1.2006396295014596,-0.3275317320332865,-0.7651753267723974,-0.3179249963262383,-0.9817920990512786,0.3056967609527421,1.203970732440156,0.5871536710198553,1.6198900320228515,0.6819583653363137,0.5556322912703662,0.44645561806194806,0.9174214714832208,-0.5854957476733833,-1.398364257803593,1.6514945013701254,1.4734002182740917,1.4355630087220173,-0.4065788031107276,0.8899102718931008,-0.049281770585798905,-1.0554443127724047,-1.237430090370164,0.5127564211208925,0.157752111860169,-0.5539009049786316,1.5883111866315174,0.999667436736749,0.448000891673467,-1.1349422115524583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0064,-0.3565638705847745,-0.012127673025267008,1.5787376078429836,-0.9206987671732912,0.6125871880432392,1.6075497006444013,-2.0195928948276802,-0.03723620821979839,0.9045340337332907,0.2975308222082789,0.2969658375993319,-0.41431111191855563,-0.6809616295938572,1.023874985216948,-0.20238522129026898,-1.3899153714864692,0.9935285645692786,-1.479305629970581,-0.9444208791366399,-1.7287862929017113,2.028211227447223,0.23591550464298386,1.1346236945765593,0.9998886423976305,0.005076796248721601,-1.6451291665417642,1.302750173162033,-1.2152251916725865,-0.8453376912041147,0.788070051083656,-0.9927686574276546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0065,-0.11100380427108462,-0.012127673025267008,-0.5008289447493111,0.1679653156329653,-1.558607908818875,1.391771217336428,1.0191930718845519,-1.2784431488797527,-1.3171285052607569,-0.3636487826990073,-0.5898177450386499,-1.8048788033805978,-0.47213818322538903,0.6132086274053226,0.41329229009383545,1.609233588449255,1.4321725224365098,0.58758846380069,-0.29533436426609705,-1.7287862929017113,-0.3638783410534881,-0.3062209237964056,-1.0554443127724047,0.9996827378807742,0.005076796248721601,-0.7436885273407976,-0.8633427513354092,-1.2152251916725865,0.7496197729126347,0.4798204938974273,-1.1182159110671872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0066,0.12746011169958302,-1.2248949755519936,1.0588459696949097,0.3234887560338591,-0.9382664525725566,0.09710031748858804,-0.5376061221119499,-0.03723620821979839,0.5871536710198553,0.6281206246619221,0.10795560628113306,-2.3847502317770832,-1.4990662351471564,-0.18094246481978754,-0.00861094113202679,0.12654060870076111,-1.1996912247668776,-1.479305629970581,1.219200837098503,-0.4065788031107276,-0.2825026556076358,-0.15752611621748855,-0.381577233588108,-1.1927875706888935,-1.5179620783677912,0.157752111860169,1.4574710963404218,1.5883111866315174,0.2764956741604022,1.8188546729052428,-0.1606352082854216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0067,-1.6478984337342424,-1.2248949755519936,-1.7139094337614829,-0.14308156516882228,-0.9382664525725566,-0.11867816581938528,2.838897325752763,-0.03723620821979839,1.5392947591601613,0.2975308222082789,-0.3187267611843128,0.016567065287507825,0.8084033277820916,-0.1783499531172761,1.4514862804066275,1.405050792091186,1.6514945013701254,1.4734002182740917,-0.9444208791366399,-1.7287862929017113,-0.7550328124410558,0.9123968148221115,0.1238230758001144,0.9114893291270383,1.5281156708652344,-0.06760804794007265,-0.39917998180024294,0.07871467523699989,-0.17086683915764928,0.7538282600996125,2.3315835640199603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0068,-0.5367919134082727,-1.2248949755519936,0.5389543315468363,-0.2986050055697161,0.9227579161663984,0.744435767412508,-0.18305954036357608,1.203970732440156,0.9045340337332907,0.2975308222082789,0.8480411610813647,-0.38542590326938925,-0.5252061749332809,-0.5810399490753779,-0.5702538340494478,-0.5553419086728705,0.9935285645692786,-0.5934938754971791,0.7864764938514743,0.41980087800863713,-0.5506412977569196,0.41024989943487905,-0.7185107731802564,-0.23952969053629156,0.005076796248721601,-1.1944088469412808,-0.39917998180024294,-1.4308818361575175,-0.9467506803589042,-0.4241754688599746,-1.0764001598540098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0069,-1.2443188167481383,-0.012127673025267008,0.19235990611478715,0.1679653156329653,-0.6280957244493974,-0.9817920990512786,-0.3265174873553578,1.203970732440156,0.26977330830641993,0.2975308222082789,-0.8017852857855661,0.27305408733702097,-0.9188025134543809,-1.5531189219636385,-0.4820686041280824,0.23446485058902058,0.774206585635663,-0.00295270584824461,-0.07897219264258276,1.7420083677996208,-0.8584429583523073,1.5569296226490559,0.6292233851883369,1.831072462484043,-1.5179620783677912,-0.9690486871410392,-0.7086218281570205,-0.5682552582177933,1.2044474889872443,-0.6921634667983225,-0.8380503779388978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0070,0.19637331822770404,-0.012127673025267008,0.8855487569788854,-0.45412844597060986,0.3024164599200801,-0.3344566491273586,-0.2970270767796823,-1.2784431488797527,0.9045340337332907,-0.033058980245364196,1.0230334938595889,0.7356830575585,-0.2921556354535495,1.539484360171329,0.5848190681333201,-1.539873419315787,0.5548846067020474,-1.1840350451461137,-0.9444208791366399,0.5850768142325101,0.7563047877002286,-1.4608102482713918,-1.2239110825684787,1.0379551219224545,-1.5179620783677912,-0.7436885273407976,-0.5539009049786316,0.510027964206862,1.1785254061113333,-1.3931513277027703,1.817249824097876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0071,-0.2598471480833583,1.2006396295014596,1.2321431824109343,0.3234887560338591,-0.007754268203079089,1.8233281839523745,-1.8829856909345768,1.203970732440156,0.26977330830641993,-0.3636487826990073,-0.9736669985857173,0.6592691719508339,-0.9006275731389703,-0.8321174193143712,-0.6357856466474954,1.0343240064835577,-0.5417252879660307,-1.1840350451461137,1.4355630087220173,0.08924900556089126,-0.19884287404775416,0.3508275507118704,-1.2239110825684787,0.8347828825466709,1.0204360459930635,-0.7436885273407976,0.21970371091331198,-1.2152251916725865,0.3478583125744328,-2.4135876624031596,-0.8045977769683558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0072,0.5918646093644323,1.2006396295014596,-0.3275317320332865,-0.45412844597060986,-1.2484371806957157,1.6075497006444013,-0.2398851771627616,-0.03723620821979839,0.26977330830641993,0.2975308222082789,-0.5148081440733386,0.21724718470221635,-0.7208646018092173,0.07725918567105433,1.0604270304379655,-0.20736484758124962,-0.3224033090324151,1.4734002182740917,-0.7280587075131256,1.7420083677996208,0.12247846607550339,-1.4994430463654993,0.1238230758001144,0.04927965317629972,0.5127564211208925,1.7352732304618605,0.21970371091331198,0.07871467523699989,-1.4513409620923603,1.0628457647476008,0.13625662532813893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J0073,1.0844739766300906,-0.012127673025267008,-1.8872066464775072,0.3234887560338591,1.2329286442895575,-1.197570582359252,0.6486947485702378,-0.03723620821979839,1.5392947591601613,-1.0248283876062936,-0.9408312030603756,-0.11428743733736661,-0.38576701245337247,0.7206623404976296,0.005996695664788595,-1.3778327187559551,1.4321725224365098,1.4734002182740917,1.219200837098503,-0.7371306755584736,1.2117172911180587,1.4634543230221062,0.1238230758001144,0.7271796676873037,1.5281156708652344,1.7352732304618605,-1.1727845976921867,0.7256846086917931,1.3252995348263341,0.3078823899775548,0.06098827314441936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
